PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LINE,SAMPLE_TYPE,DEPTH,ARRIVAL_TIME,CALIBRATION_VERIFIED,CONDUCTIVITY,CONDUCTIVITY_NARS_COMMENT,CONDUCTIVITY_NARS_FLAG,DEPTH_METHOD,DUPLICATE_DO,E_FILE,INDEX_GPS_FIX,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH,METALIMNION,ODOR,ODOR_DESC,OXYGEN,OXYGEN_NARS_COMMENT,OXYGEN_NARS_FLAG,PH,PH_NARS_COMMENT,PH_NARS_FLAG,PRECIPITATION,REVIEW,SCUM,SCUM_DESC,SURFACE_COND,TEMPERATURE,TEMPERATURE_NARS_COMMENT,TEMPERATURE_NARS_FLAG,COMMENT
8/13/2024,2020961,NLA_MN-10334,NLA22_MN-10027,1,7/21/2022,MN,1,PROF,0.5,,,411.9,,,,,,,,,,,,,8.42,,,9.23,,,,,,,,25.031,,,
8/13/2024,2020962,NLA_SD-10341,NLA22_SD-10155,1,7/21/2022,SD,3,PROF,3,,,2143,,,,,,,,,,,,,10.04,,,7.59,,,,,,,,24.6,,,
8/13/2024,2020962,NLA_SD-10341,NLA22_SD-10155,1,7/21/2022,SD,1,PROF,1,,,1703,,,,,,,,,,,,,9.75,,,7.48,,,,,,,,25.1,,,
8/13/2024,2020962,NLA_SD-10341,NLA22_SD-10155,1,7/21/2022,SD,8,PROF,7.5,,,2145,,,,,,,,,,,,,7.42,,,7.59,,,,,,,,24,,,
8/13/2024,2020962,NLA_SD-10341,NLA22_SD-10155,1,7/21/2022,SD,6,PROF,6,,,2145,,,,,,,,,,,,,7.47,,,7.57,,,,,,,,24.1,,,
8/13/2024,2020962,NLA_SD-10341,NLA22_SD-10155,1,7/21/2022,SD,5,PROF,5,,,2144,,,,,,,,,,,,,7.87,,,7.62,,,,,,,,24.1,,,
8/13/2024,2020962,NLA_SD-10341,NLA22_SD-10155,1,7/21/2022,SD,2,PROF,2,,,2145,,,,,,,,,,,,,9.27,,,7.52,,,,,,,,25.1,,,
8/13/2024,2020962,NLA_SD-10341,NLA22_SD-10155,1,7/21/2022,SD,0,PROF,0.1,12:00,Y,360.7,,NR,SONAR,Y,,3D,45.41126,-97.42263,8,,,,7.52,,,7.46,,,NONE,Y,,,RIPPLES,26,,,No metalimnion detected
8/13/2024,2020962,NLA_SD-10341,NLA22_SD-10155,1,7/21/2022,SD,4,PROF,4,,,2141,,,,,,,,,,,,,8.38,,,7.63,,,,,,,,24.2,,,
8/13/2024,2020962,NLA_SD-10341,NLA22_SD-10155,1,7/21/2022,SD,7,PROF,7,,,2145,,,,,,,,,,,,,7.3,,,7.58,,,,,,,,24,,,
8/13/2024,2020963,NLA_MN-10147,NLA22_MN-10006,1,7/20/2022,MN,3,PROF,3,,,262.8,,,,,,,,,,,,,8.35,,,8.44,,,,,,,,25.798,,,
8/13/2024,2020963,NLA_MN-10147,NLA22_MN-10006,1,7/20/2022,MN,0,PROF,0.1,12:57,,262.5,,,SONAR,Y,,3D,46.004187,-94.701295,9.1,,,,8.4,,,8.42,,,NONE,Y,,,CHOPPY,25.9,,,
8/13/2024,2020963,NLA_MN-10147,NLA22_MN-10006,1,7/20/2022,MN,1,PROF,1,,,262.4,,,,,,,,,,,,,8.39,,,8.45,,,,,,,,25.872,,,
8/13/2024,2020963,NLA_MN-10147,NLA22_MN-10006,1,7/20/2022,MN,4,PROF,4,,,262.7,,,,,,,,,,,,,8.3,,,8.43,,,,,,,,25.75,,,
8/13/2024,2020963,NLA_MN-10147,NLA22_MN-10006,1,7/20/2022,MN,7,PROF,7,,,326.8,,,,,,,,,,,,,0.03,,,7.49,,,,,,,,13.358,,,
8/13/2024,2020963,NLA_MN-10147,NLA22_MN-10006,1,7/20/2022,MN,9,PROF,8.6,,,346.6,,,,,,,,,,,,,0.01,,,7.49,,,,,,,,11.919,,,
8/13/2024,2020963,NLA_MN-10147,NLA22_MN-10006,1,7/20/2022,MN,5,PROF,5,,,290.6,,,,,,,,,,T,,,0.45,,,7.36,,,,,,,,19.448,,,
8/13/2024,2020963,NLA_MN-10147,NLA22_MN-10006,1,7/20/2022,MN,6,PROF,6,,,305.8,,,,,,,,,,,,,0.09,,,7.32,,,,,,,,15.847,,,
8/13/2024,2020963,NLA_MN-10147,NLA22_MN-10006,1,7/20/2022,MN,2,PROF,2,,,262.6,,,,,,,,,,,,,8.39,,,8.45,,,,,,,,25.837,,,
8/13/2024,2020963,NLA_MN-10147,NLA22_MN-10006,1,7/20/2022,MN,8,PROF,8,,,344.1,,,,,,,,,,B,,,0.01,,,7.47,,,,,,,,12.075,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,20,PROF,20,,,25,,,,,,,,,,,,,10.9,,,7.9,,,,,,,,8.5,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,21,PROF,22,,,25,,,,,,,,,,,,,10.9,,,7.8,,,,,,,,8,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,0,PROF,0.1,9:53,,26,,,SONAR,Y,,3D,43.485677,-121.999055,50,,,,8.1,,,7.6,,,NONE,Y,,,FLAT,19.8,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,6,PROF,6,,,26,,,,,,,,,,,,,8.4,,,7.7,,,,,,,,18.3,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,30,PROF,40,,,26,,,,,,,,,,,,,10.1,,,7.5,,,,,,,,6.1,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,16,PROF,16,,,25,,,,,,,,,,,,,10.7,,,8.1,,,,,,,,11.3,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,23,PROF,26,,,25,,,,,,,,,,,,,10.9,,,7.7,,,,,,,,7.3,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,15,PROF,15,,,25,,,,,,,,,,,,,10.6,,,8.2,,,,,,,,11.8,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,29,PROF,38,,,26,,,,,,,,,,,,,10,,,7.1,,,,,,,,6.1,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,13,PROF,13,,,25,,,,,,,,,,,,,10.4,,,8.1,,,,,,,,12.9,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,26,PROF,32,,,26,,,,,,,,,,,,,10.5,,,7.3,,,,,,,,6.4,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,10,PROF,10,,,25,,,,,,,,,,,,,10,,,8,,,,,,,,14.2,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,35,PROF,48.8,,,28,,,,,,,,,,,,,6.5,,,7,,,,,,,,5.8,,,End of meter cable
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,4,PROF,4,,,26,,,,,,,,,,,,,8.3,,,7.6,,,,,,,,18.6,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,28,PROF,36,,,26,,,,,,,,,,,,,10.3,,,7.2,,,,,,,,6.3,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,3,PROF,3,,,26,,,,,,,,,,,,,8.2,,,7.6,,,,,,,,18.9,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,17,PROF,17,,,25,,,,,,,,,,,,,10.8,,,8.1,,,,,,,,10.2,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,9,PROF,9,,,25,,,,,,,,,,,,,9.4,,,7.8,,,,,,,,16,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,5,PROF,5,,,26,,,,,,,,,,,,,8.3,,,7.7,,,,,,,,18.5,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,11,PROF,11,,,25,,,,,,,,,,B,,,10.2,,,8.1,,,,,,,,13.8,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,7,PROF,7,,,26,,,,,,,,,,,,,8.5,,,7.6,,,,,,,,18.2,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,32,PROF,44,,,26,,,,,,,,,,,,,9.8,,,7.3,,,,,,,,5.9,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,18,PROF,18,,,25,,,,,,,,,,,,,10.9,,,8.1,,,,,,,,9.4,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,8,PROF,8,,,25,,,,,,,,,,T,,,8.8,,,7.7,,,,,,,,17.4,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,25,PROF,30,,,25,,,,,,,,,,,,,10.5,,,7.3,,,,,,,,6.6,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,1,PROF,1,,,26,,,,,,,,,,,,,8.2,,,7.6,,,,,,,,19.3,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,2,PROF,2,,,26,,,,,,,,,,,,,8.2,,,7.6,,,,,,,,19.2,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,12,PROF,12,,,25,,,,,,,,,,,,,10.2,,,8.1,,,,,,,,13.5,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,27,PROF,34,,,26,,,,,,,,,,,,,10.4,,,7.2,,,,,,,,6.3,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,14,PROF,14,,,25,,,,,,,,,,,,,10.6,,,8.2,,,,,,,,12.2,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,22,PROF,24,,,25,,,,,,,,,,,,,10.9,,,7.8,,,,,,,,7.6,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,19,PROF,19,,,25,,,,,,,,,,,,,10.9,,,8,,,,,,,,9.2,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,31,PROF,42,,,26,,,,,,,,,,,,,9.9,,,7.4,,,,,,,,6,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,24,PROF,28,,,25,,,,,,,,,,,,,10.6,,,7.4,,,,,,,,6.6,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,34,PROF,48,,,26,,,,,,,,,,,,,9.6,,,7.2,,,,,,,,5.9,,,
8/13/2024,2020964,NLA_OR-10299,NLA22_OR-10172,1,7/21/2022,OR,33,PROF,46,,,26,,,,,,,,,,,,,9.7,,,7.2,,,,,,,,5.9,,,
8/13/2024,2020965,NLA_OR-10295,NLA22_OR-10168,1,7/20/2022,OR,1,PROF,1,,,58,,,,,,,,,,,,,8.7,,,8.8,,,,,,,,20.7,,,113.10%
8/13/2024,2020965,NLA_OR-10295,NLA22_OR-10168,1,7/20/2022,OR,0,PROF,0.1,10:10,,58,,NR,SONAR,Y,,3D,43.677992,-121.721705,10.4,,,,8.7,,,8.7,,,NONE,Y,,,FLAT,21.2,,,113.70%
8/13/2024,2020965,NLA_OR-10295,NLA22_OR-10168,1,7/20/2022,OR,7,PROF,7,,,57,,,,,,,,,,B,,,10.4,,,8.7,,,,,,,,15.5,,,121.50%
8/13/2024,2020965,NLA_OR-10295,NLA22_OR-10168,1,7/20/2022,OR,3,PROF,3,,,58,,,,,,,,,,,,,8.7,,,8.7,,,,,,,,20.6,,,111.80%
8/13/2024,2020965,NLA_OR-10295,NLA22_OR-10168,1,7/20/2022,OR,8,PROF,8,,,57,,,,,,,,,,,,,10.7,,,8.6,,,,,,,,14.7,,,122.40%
8/13/2024,2020965,NLA_OR-10295,NLA22_OR-10168,1,7/20/2022,OR,6,PROF,6,,,58,,,,,,,,,,,,,9.9,,,8.7,,,,,,,,17.1,,,119.50%
8/13/2024,2020965,NLA_OR-10295,NLA22_OR-10168,1,7/20/2022,OR,4,PROF,4,,,58,,,,,,,,,,,,,8.6,,,8.7,,,,,,,,20.5,,,111.00%
8/13/2024,2020965,NLA_OR-10295,NLA22_OR-10168,1,7/20/2022,OR,5,PROF,5,,,58,,,,,,,,,,T,,,9.4,,,8.8,,,,,,,,19.3,,,118.10%
8/13/2024,2020965,NLA_OR-10295,NLA22_OR-10168,1,7/20/2022,OR,2,PROF,2,,,58,,,,,,,,,,,,,8.7,,,8.8,,,,,,,,20.6,,,112.20%
8/13/2024,2020965,NLA_OR-10295,NLA22_OR-10168,1,7/20/2022,OR,9,PROF,9,,,57,,,,,,,,,,,,,10.7,,,8.5,,,,,,,,14,,,120.60%
8/13/2024,2020965,NLA_OR-10295,NLA22_OR-10168,1,7/20/2022,OR,10,PROF,9.9,,,57,,,,,,,,,,,,,10.7,,,8.4,,,,,,,,13.9,,,119.80%
8/13/2024,2020966,NLA_WA-10170,NLA22_WA-10059,1,7/20/2022,WA,1,PROF,0.5,,,454.3,,,,,,,,,,,,,8.2,,,7.8,,,,,,,,21.1,,,
8/13/2024,2020966,NLA_WA-10170,NLA22_WA-10059,1,7/20/2022,WA,2,PROF,1,,,465.2,,,,,,,,,,,,,7.6,,,7.7,,,,,,,,20.7,,,
8/13/2024,2020966,NLA_WA-10170,NLA22_WA-10059,1,7/20/2022,WA,5,PROF,2.2,,,464.8,,,,,,,,,,,,,7.5,,,7.6,,,,,,,,19.6,,,
8/13/2024,2020966,NLA_WA-10170,NLA22_WA-10059,1,7/20/2022,WA,3,PROF,1.5,,,469.3,,,,,,,,,,,,,7.4,,,7.6,,,,,,,,19.9,,,
8/13/2024,2020966,NLA_WA-10170,NLA22_WA-10059,1,7/20/2022,WA,4,PROF,2,,,466.4,,,,,,,,,,,,,7.4,,,7.6,,,,,,,,19.7,,,
8/13/2024,2020966,NLA_WA-10170,NLA22_WA-10059,1,7/20/2022,WA,0,PROF,0.1,8:03,,453.4,,,LINE,Y,,3D,46.38982,-119.10403,2.7,,,,8.3,,,7.8,,,NONE,Y,,,FLAT,21.3,,,
8/13/2024,2020967,NLA_GA-10076,NLA22_GA-10045,1,7/21/2022,GA,2,PROF,2,,,56,,,,,,,,,,,,,6.22,,,6.62,,,,,,,,28.5,,,
8/13/2024,2020967,NLA_GA-10076,NLA22_GA-10045,1,7/21/2022,GA,0,PROF,0.1,10:25,,56.4,,,LINE,Y,,3D,33.79086,-84.94352,6.3,,,,6.61,,,6.35,,,HEAVY,Y,,,FLAT,28.5,,,Was not raining when we began but a storm rolled at 11am and heavy rain proceeded until 12:15pm. After which we resumed sampling. There was about a foot in water level rise after the rain and it continued to rise while sampling.
8/13/2024,2020967,NLA_GA-10076,NLA22_GA-10045,1,7/21/2022,GA,4,PROF,4,,,63.3,,,,,,,,,,,,,0.36,,,6.09,,,,,,,,26.5,,,
8/13/2024,2020967,NLA_GA-10076,NLA22_GA-10045,1,7/21/2022,GA,3,PROF,3,,,59.9,,,,,,,,,,T,,,1.19,,,6.28,,,,,,,,27.5,,,
8/13/2024,2020967,NLA_GA-10076,NLA22_GA-10045,1,7/21/2022,GA,1,PROF,1,,,55.7,,,,,,,,,,,,,6.54,,,6.59,,,,,,,,28.5,,,
8/13/2024,2020967,NLA_GA-10076,NLA22_GA-10045,1,7/21/2022,GA,6,PROF,5.8,,,159.8,,,,,,,,,,B,,,0.2,,,6.55,,,,,,,,19.8,,,
8/13/2024,2020967,NLA_GA-10076,NLA22_GA-10045,1,7/21/2022,GA,5,PROF,5,,,131.1,,,,,,,,,,,,,0.28,,,6.25,,,,,,,,21.4,,,
8/13/2024,2020968,NLA_KS-10147,NLA22_KS-10071,1,7/20/2022,KS,2,PROF,2,,,,,NR,,,,,,,,,,,9.2,,,8,,,,,,,,29.5,,,
8/13/2024,2020968,NLA_KS-10147,NLA22_KS-10071,1,7/20/2022,KS,1,PROF,1,,,,,NR,,,,,,,,,,,9.5,,,8,,,,,,,,29.6,,,
8/13/2024,2020968,NLA_KS-10147,NLA22_KS-10071,1,7/20/2022,KS,0,PROF,0.1,8:48,,,,NR,SONAR,Y,,3D,38.58981,-94.84339,5.2,,,,9.4,,,8,,,NONE,Y,,,CHOPPY,29.6,,,
8/13/2024,2020968,NLA_KS-10147,NLA22_KS-10071,1,7/20/2022,KS,4,PROF,4,,,,,NR,,,,,,,,,,,2.2,,,7.3,,,,,,,,28.3,,,
8/13/2024,2020968,NLA_KS-10147,NLA22_KS-10071,1,7/20/2022,KS,3,PROF,3,,,,,NR,,,,,,,,,,,5.8,,,7.5,,,,,,,,28.8,,,
8/13/2024,2020968,NLA_KS-10147,NLA22_KS-10071,1,7/20/2022,KS,5,PROF,4.7,,,,,NR,,,,,,,,,,,0.4,,,7,,,,,,,,27.4,,,
8/13/2024,2020969,NLA_KS-10095,NLA22_KS-10032,1,7/21/2022,KS,3,PROF,1.4,,,,,NR,,,,,,,,,,,4.6,,,7.4,,,,,,,,29.3,,,
8/13/2024,2020969,NLA_KS-10095,NLA22_KS-10032,1,7/21/2022,KS,2,PROF,1,,,,,NR,,,,,,,,,,,5.5,,,7.4,,,,,,,,29.4,,,
8/13/2024,2020969,NLA_KS-10095,NLA22_KS-10032,1,7/21/2022,KS,0,PROF,0.1,9:44,,,,NR,SONAR,Y,,3D,38.51284,-95.69949,1.9,,,,6,,,7.5,,,NONE,Y,,,RIPPLES,29.5,,,
8/13/2024,2020969,NLA_KS-10095,NLA22_KS-10032,1,7/21/2022,KS,1,PROF,0.5,,,,,NR,,,,,,,,,,,6,,,7.6,,,,,,,,29.5,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,8,PROF,8,,,,,NR,,,,,,,,,,,1.4,,,7.3,,,,,,,,11.4,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,11,PROF,11,,,,,NR,,,,,,,,,,,0.2,,,6.9,,,,,,,,9.1,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,9,PROF,9,,,,,NR,,,,,,,,B,,,0.3,,,7.1,,,,,,,,10.6,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,0,PROF,0.1,13:12,,,,NR,SONAR,Y,,3D,47.92386,-114.3929,12.5,,,,8.3,,,8.9,,,NONE,Y,,,RIPPLES,22.3,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,2,PROF,2,,,,,NR,,,,,,,,,,,8.5,,,8.9,,,,,,,,21.8,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,3,PROF,3,,,,,NR,,,,,,,,,,,8.6,,,8.9,,,,,,,,21.6,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,6,PROF,6,,,,,NR,,,,,,,,T,,,9.2,,,8.9,,,,,,,,18.9,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,5,PROF,5,,,,,NR,,,,,,,,,,,8.7,,,8.9,,,,,,,,21,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,4,PROF,4,,,,,NR,,,,,,,,,,,8.6,,,8.9,,,,,,,,21.2,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,7,PROF,7,,,,,NR,,,,,,,,,,,8.1,,,8.2,,,,,,,,14.5,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,10,PROF,10,,,,,NR,,,,,,,,,,,0.2,,,7,,,,,,,,9.6,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,12,PROF,12,,,,,NR,,,,,,,,,,,0.2,,,6.9,,,,,,,,9,,,
8/13/2024,2020970,NLA_MT-10045,NES22-10155,1,7/21/2022,MT,1,PROF,1,,,,,NR,,,,,,,,,,,8.4,,,8.9,,,,,,,,22,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,34,PROF,48,,,,,NR,,,,,,,,,,,9.5,,,7.2,,,,,,,,4.1,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,35,PROF,49.5,,,,,NR,,,,,,,,,,,9.4,,,7.2,,,,,,,,4.1,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,22,PROF,24,,,,,NR,,,,,,,,,,,10.1,,,7.3,,,,,,,,5.3,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,5,PROF,5,,,,,NR,,,,,,,,,,,9,,,7.9,,,,,,,,18.6,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,21,PROF,22,,,,,NR,,,,,,,,,,,10.1,,,7.3,,,,,,,,5.5,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,12,PROF,12,,,,,NR,,,,,,,,,,,10.4,,,7.4,,,,,,,,8.3,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,33,PROF,46,,,,,NR,,,,,,,,,,,9.6,,,7.2,,,,,,,,4.1,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,20,PROF,20,,,,,NR,,,,,,,,,,,10.1,,,7.3,,,,,,,,5.8,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,6,PROF,6,,,,,NR,,,,,,,,T,,,9.8,,,7.9,,,,,,,,15.7,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,15,PROF,15,,,,,NR,,,,,,,,,,,10.3,,,7.4,,,,,,,,7,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,32,PROF,44,,,,,NR,,,,,,,,,,,9.6,,,7.2,,,,,,,,4.1,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,18,PROF,18,,,,,NR,,,,,,,,,,,10.2,,,7.3,,,,,,,,6,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,1,PROF,1,,,,,NR,,,,,,,,,,,8.7,,,7.9,,,,,,,,19.4,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,26,PROF,32,,,,,NR,,,,,,,,,,,10,,,7.3,,,,,,,,4.4,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,23,PROF,26,,,,,NR,,,,,,,,,,,10.1,,,7.3,,,,,,,,5.1,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,19,PROF,19,,,,,NR,,,,,,,,,,,10.1,,,7.3,,,,,,,,5.9,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,3,PROF,3,,,,,NR,,,,,,,,,,,8.7,,,7.9,,,,,,,,19.3,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,30,PROF,40,,,,,NR,,,,,,,,,,,9.8,,,7.2,,,,,,,,4.2,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,14,PROF,14,,,,,NR,,,,,,,,,,,10.3,,,7.4,,,,,,,,7.4,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,0,PROF,0.1,9:53,,,,NR,SONAR,Y,,3D,48.43334,-114.37051,50,,,,8.7,,,7.9,,,NONE,Y,,,FLAT,19.5,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,2,PROF,2,,,,,NR,,,,,,,,,,,8.7,,,7.9,,,,,,,,19.4,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,17,PROF,17,,,,,NR,,,,,,,,,,,10.2,,,7.3,,,,,,,,6.3,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,16,PROF,16,,,,,NR,,,,,,,,,,,10.2,,,7.4,,,,,,,,6.5,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,11,PROF,11,,,,,NR,,,,,,,,,,,10.5,,,7.5,,,,,,,,8.6,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,4,PROF,4,,,,,NR,,,,,,,,,,,8.7,,,7.9,,,,,,,,19.3,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,28,PROF,36,,,,,NR,,,,,,,,,,,10,,,7.3,,,,,,,,4.3,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,10,PROF,10,,,,,NR,,,,,,,,B,,,10.5,,,7.5,,,,,,,,9.1,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,27,PROF,34,,,,,NR,,,,,,,,,,,10,,,7.3,,,,,,,,4.3,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,29,PROF,38,,,,,NR,,,,,,,,,,,9.9,,,7.3,,,,,,,,4.2,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,13,PROF,13,,,,,NR,,,,,,,,,,,10.4,,,7.4,,,,,,,,7.9,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,24,PROF,28,,,,,NR,,,,,,,,,,,10.1,,,7.3,,,,,,,,4.8,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,7,PROF,7,,,,,NR,,,,,,,,,,,10.1,,,7.6,,,,,,,,14.4,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,8,PROF,8,,,,,NR,,,,,,,,,,,10.5,,,7.6,,,,,,,,11.4,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,31,PROF,42,,,,,NR,,,,,,,,,,,9.8,,,7.2,,,,,,,,4.1,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,25,PROF,30,,,,,NR,,,,,,,,,,,10,,,7.3,,,,,,,,4.6,,,
8/13/2024,2020971,NLA_MT-10114,NES22-10167,1,7/21/2022,MT,9,PROF,9,,,,,NR,,,,,,,,,,,10.6,,,7.5,,,,,,,,9.8,,,
8/13/2024,2020972,NLA_OH-10011,NES22-10078,1,7/21/2022,OH,0,PROF,0.1,10:11,,409.08,,,SONAR,Y,,3D,41.09212,-82.73073,4.2,,,,9.16,,,8.86,,,NONE,Y,,,RIPPLES,26.83,,,
8/13/2024,2020972,NLA_OH-10011,NES22-10078,1,7/21/2022,OH,3,PROF,3,,,420.5,,,,,,,,,,,,,1.12,,,7.74,,,,,,,,25.77,,,
8/13/2024,2020972,NLA_OH-10011,NES22-10078,1,7/21/2022,OH,2,PROF,2,,,414.22,,,,,,,,,,,,,7.56,,,8.65,,,,,,,,26.63,,,
8/13/2024,2020972,NLA_OH-10011,NES22-10078,1,7/21/2022,OH,4,PROF,3.7,,,435.35,,,,,,,,,,,,,0.07,,,7.65,,,,,,,,25,,,
